1862136294	2979896649
2126218919	2298325883
2121245618	2974453196
1500056249	2887996986
2012960246	2143405935
2111663739	2195881695
2095609082	2226955313
75112348	2434354222
1937209614	1994535859
2040288243	2147099728
23750366	2485095670
1954566763	2001596162
2100230416	2284485850
2186692025	2533067827
323797451	2143219076
2109298833	2110420114
2144201859	2986326304
2042558951	2230326663
97830012	2487712028
158124650	2106528829
2585487612	2660349576
2096347038	2183864549
2226684991	2284197397
1983137424	2478746497
2425506412	2527814166
2210086713	2231896881
2112029341	2525770006
257703655	2505786047
2012617867	2119554816
2161211598	2560052522
2612867653	2790392185
2179989061	2987264466
283956866	2092938944
2093319759	2190919568
2660946685	2715038721
2071363206	2617087816
2117511774	2787927825
2143413563	2510282203
2699188590	2703807267
2007425229	2125009185
2144902746	2638193227
2227117773	2735246075
2035070196	2505774807
2160470255	2406011068
1980295760	2135752811
2113269357	2609791208
2112935178	2210167040
2249216824	2660846484
2161847933	2520945856
2223236034	2295739136
2512582776	2953167693
2760921472	2801876018
1996190010	2078703599
548541037	2148683098
2160646005	2163733825
2344350426	2974511631
1944835405	2400568967
1742748444	2100103700
2107317598	2231938905
2157530374	2566110664
2147099728	2460291322
1395829656	2907582058
2223669666	2233862994
2039523318	2098553916
2752931476	2812333729
2153527842	2225733586
215781620	2306432190
2341848212	2570024154
2052482849	2174475980
2098809897	2983817984
2130557602	2175552307
2065304819	2647913045
93654309	2139110070
326619358	2226159948
2119860473	2439714082
1988931945	2628765988
2810456470	2941804460
1878102472	2228863599
2304785373	2489440437
317105621	2232397101
2126201965	2645505998
2175552307	2335696385
2112219004	2306678385
2011108337	2160619727
2273920040	2918008528
211640365	2046062594
1921639377	2760992462
2108503109	2520126872
2222902882	2343228727
236344266	699581604
393314424	2159793110
2538567951	2644586157
229858904	2405074897
2153443092	2417614082
184590838	2152817234
261055005	2144256032
2033403132	2763176774
2007504605	2070194378
2149886747	2167814525
2899054484	2982494335
2129201836	2136167289
297668329	2505956772
736634564	2169492019
1966831408	2121470435
859524011	2142506189
2109807870	2471042124
2115394736	2136590344
2016751468	2296825232
2251438754	2808928318
2052950829	2158071189
1979879754	2311498523
2099007890	2565831420
2231457917	2720510146
1572301190	2894793419
1995894141	2974087800
1964853290	2010401166
2075161722	2314629732
2088239547	2952880248
125612257	1487745374
1965422152	2151746802
2120747072	2134797027
2101152111	2951247796
11059210	1998938290
2612885919	2795230024
27982993	2780121625
2559075368	2754188722
47375799	1978538331
2143587440	2650378090
2138792078	2274913468
2168391217	2706791897
2131647568	2142293885
2111496877	2117736152
2115869951	2694227097
2105350755	2516084954
2111158527	2131699301
1564928160	2087186649
2032795903	2181520108
2156492760	2720207339
2128227474	2304126185
2098142459	2837522671
2120506051	2130859417
2145320903	2749741285
2107797740	2133992618
2082822358	2112644535
18663040	1531360938
2129693715	2147670869
1789001474	2684120672
2110120193	2148070966
2973946636	2989760962
2000042460	2308945527
2143911984	2148916499
625668800	1125609288
2096660496	2596434162
2182494154	2293709852
2047463283	2476877766
2538669286	2953861437
2000552746	2135945652
197458645	2103851457
1234273965	2888350366
2135196927	2974292128
2165659576	2282364894
2167317886	2258245023
1964270108	1990815607
599389352	2500088585
1760698694	1985363556
2167392313	2519895046
